id,label
301176,noncommutative u 1 instantons in eight dimensional yang-mills theory
301177,z 3 orbifold construction of su 3 3 gut with sin 2 theta w 0 3 8
301178,semi-classical string solutions for n 1 sym
301179,rolling down to d-brane and tachyon matter
301180,aspects of string-gas cosmology at finite temperature
301181,lie algebras fuchsian differential equations and cft correlation
301182,holography inflation and quantum fluctuations in the early universe
301183,optimal renormalization-group improvement of r s via the method of
301184,probes in fluxbranes and supersymmetry breaking through hodge-duality
301185,asymptotically free yang-mills classical mechanics with self-linked
301186,the superstring hagedorn temperature in a pp-wave background
301187,on horizons and plane waves
301189,string theoretic bounds on lorentz-violating warped compactification
301190,a finite action for three dimensional gravity with a minimally coupled
301191,classical stability of stringy wormholes in flat and ads spaces
301192,the strong magnetic field asymptotic behaviour for the fermion-induced
301193,recent progresses on liouville field theory
301194,renormalized scalar propagator around a dispiration
301195,anti-de sitter branes with neveu-schwarz and ramond-ramond backgrounds
301196,n 1 susy inspired whitham prepotentials and wdvv
301197,a gauge invariant and string independent fermion correlator in the
301198,cosmological perturbations and the transition from contraction to
301199,the relativistic dirac-morse problem via susy qm
301200,oscillator realization of higher-u m n spin algebras of
301202,casimir effect in domain wall formation
301203,n 2 supersymmetric so n sp n gauge theories from matrix model
301204,string theory in lorentz-invariant light cone gauge ii
301206,supersymmetric godel universes in string theory
301207,finite order bfft method
301209,polynomial super-gl n algebras
301210,cosmological background torsion inhomogeneities and lorentz violation in
301211,slavnov-taylor parameterization for the quantum restoration of brst
301212,nonsupersymmetric multibrane solutions
301213,noncommutative burgers equation
301214,a space-time approach to multigluon computations in qcd
301215,torus structure on graphs and twisted partition functions for minimal
301216,stability of neutral fermi balls with multi-flavor fermions
301217,massless flavor in geometry and matrix models
301218,extranatural inflation
301219,vacuum stress around a topological defect
301220,low energy dynamics of self-dual a 1 strings
301221,an overview of branes in the plane wave background
301222,brst hamiltonian for bulk-quantized gauge theory
301223,m membranes and om
301224,classical solutions in a lorentz-violating maxwell-chern-simons
301225,supersymmetry on ads3 and ads4
301226,effective superpotentials for so sp with flavor from matrix models
301227,constant magnetic field and 2d non-commutative inverted oscillator
301228,spherically symmetric thick branes in vacuum
301229,organizing boundary rg flows
301230,effective lagrangian for 3d n 4 sym theories for any gauge group and
301231,on duality walls in string theory
301232,z 3 orbifolds of the so 32 heterotic string
301233,parent actions dualities and new weyl-invariant actions of bosonic
301235,higher-spin theories and sp 2m invariant space time
301236,dualisation of the general scalar coset in supergravity theories
301237,noncommutative quantum field theories
301238,radiative corrections to the casimir effect for the massive scalar field
301239,quantum state density and critical temperature in m-theory
301240,de sitter vacua in string theory
301241,odd coset quantum mechanics
301242,the fuzzy ginsparg-wilson algebra
301243,on geometric equations and duality for free higher spins
301244,conformal symmetry of relativistic and nonrelativistic systems and
301246,two-graviton interaction in pp-wave background in matrix theory and
301247,the decay of the five brane in ads 5 times rp 5
301248,quantum theory of noncommutative fields
301249,tfd approach to bosonic strings and d p branes
301250,sym description of pp-wave string interactions
301251,on the superconformal quantum mechanics in the nonlinear realizations
301252,energy density of vortices in the schroedinger picture
301253,an example of localized d-branes solution on pp-wave backgrounds
301255,gravity p-branes and a spacetime counterpart of the higgs effect
301256,irregular hamiltonian systems
302001,d-instantons and matter hypermultiplet
302002,pictures and equations of motion in lagrangian quantum field theory
302003,two-dimensional susy-pseudo-hermiticity without separation of variables
302004,pauli equation and the method of supersymmetric factorization
302005,semiclassical string solutions on deformed ns5-brane backgrounds and new
302006,open descendants of nahe-based free fermionic and type i z2 n models
302007,stability issues for w 1 dark energy
302008,remark about ds cft correspondence
302009,unification of non-abelian su n gauge theory and gravitational gauge
302010,target space approach to closed string tachyons
302011,n 1 supersymmetry deconstruction and bosonic gauge theories
302012,cut-off qft and black hole entropy
302013,energy-charge dependence for q-balls
302014,non-minimal maxwell-chern-simons theory and the composite fermion model
302015,the brst-invariant condensate of dimension two in qcd
302017,moduli stabilization in higher dimensional brane models
302018,on abelian multi-chern-simons field theories
302019,holographic three-point functions
302020,a note on t-duality of strings in plane-wave backgrounds
302021,compact weak g 2-manifolds with conical singularities
302022,massive spin-2 field in de sitter space
302023,bulk fields with general brane kinetic terms
302024,inflation and kahler stabilization of the dilaton
302026,ads cft correspondence quasinormal modes and thermal correlators in
302027,ads and pp-wave d-particle superalgebras
302028,bps wall in n 2 susy nonlinear sigma model with eguchi-hanson manifold
302029,brane-anti-brane solution and the susy effective potential in five
302030,brane world dynamics and conformal bulk fields
302031,on the q-ball profile function
302032,on the existence of spinning solitons in gauge field theory
302033,dynamical structure of irregular constrained systems
